2015-03-12 00:32:31, INFO, cn.edu.jnu.ie.backend.IndexerWriter, main Indexing100 documents
2015-03-12 00:58:31, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9421589306653109
2015-03-12 00:58:31, INFO, cn.edu.jnu.ie.nlp.Classifier, main 偶尔会有一些很小的超能力,比如随手一扔的苹果核正好掉进垃圾桶里,想找书里的一句话翻开恰好是那一页,黑暗中掏出钥匙不用看直接捅入锁芯,可是最近总是不太如意,我想应该是宇宙在积攒能量吧,我希望多存一些,知道数学答案选哪个对哪个,还有想遇见你的时候就能...	opin	
2015-03-12 00:58:31, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9661015651456786
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main 「美国最牛智力测试，90%的人答不出来	opin	
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8031351231815986
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main 必须要转起来哦，好活动.	opin	
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8180832095486197
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main 挺喜欢，一直想拥有htc手机	opin	
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8559566433716825
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main 现在还支持在线预览图片文件，更能批量移动文件，管理云端文件更方便	opin	
2015-03-12 00:58:32, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9570783153552603
2015-03-12 00:58:33, INFO, cn.edu.jnu.ie.nlp.Classifier, main 支持HTC，虽然买不起	opin	
2015-03-12 00:58:33, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9097433688624414
2015-03-12 00:58:33, INFO, cn.edu.jnu.ie.nlp.Classifier, main 我正在使用HTC语音助手“小hi”，可以查天气、订机票、订酒店、发微博、找朋友、买东西、搜电影、陪你聊天、逗你开心…任何问题小hi都会为你解答	opin	
2015-03-12 00:58:33, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8406459902749552
2015-03-12 00:58:33, INFO, cn.edu.jnu.ie.backend.IndexerWriter, main Indexing100 documents
2015-03-12 00:58:33, ERROR, cn.edu.jnu.ie.backend.IndexerWriter, main Can not connect Solr Server
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main 「HTC One M9：距离完美只有一个“下巴”的宽度」：下巴你好，下巴再见 HTC One M9 发布之后，网络上有人如此调侃	opin	
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8333613293824612
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main HTC 蝴蝶 2 Butterfly 2 ，日本本土型号HTL23 ，支持移动2G，联通3G4G，电信3G，三网通用	opin	
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9848716120123012
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main CPU为2.5G，2G运行内存，32G存储内存，5寸1080P全高清大屏,后置1300万像素，前置500万像素	opin	
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9334590257991178
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main 两款机子的性能都差不多	opin	
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8388255776351745
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main htc m9正面这块是康宁第四代防刮玻璃吗	opin	
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8370792009908538
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main — —「HTC One E9清晰谍照组图曝光：Home键很三星S6-搜狐数码」	opin	
2015-03-12 00:58:34, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9127744254390198
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main 支持HTC，虽然买不起	opin	
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9097433688624414
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main 目前好像在德国开卖了，就是不知道国内什么时候上市	noop	
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8766730678694687
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main m9这款机子真心的还不错	opin	
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9233039277705524
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main 支持大华为	opin	
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8901287852673951
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main 1，华为Watch；2，华为TaIkBand N1，3，华为TaIkBand B2	opin	
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9424818315956601
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main 好活动大力宣传	opin	
2015-03-12 00:58:35, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8614878835898881
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main 晨起，拉开窗帘，灰朦朦一片，又是一个雾霾天，打开手机，空气质量284，属重度污染	opin	
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9716399929290293
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main 有意思的是：苹果手机天气预告显示有霾，背景是实时雾朦天；笔记本电脑弹出的则是蓝天衬底的几个字：风和日丽，空气清新；华为手机最为纠结：背景蓝天白云，文字：空气质量，重度污染	opin	
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9753278471182536
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main 1，华为Watch；2，华为TaIkBand N1，3，华为TaIkBand B2	opin	
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9424818315956601
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main 特喜欢P7和6P，华为加油…在世界上绝对能三分天下，期待那一天	noop	
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.951337931242145
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main 大力支持，希望好运垂怜我，让我中个吧，太期待了	opin	
2015-03-12 00:58:36, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.986709179922607
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main 下图座：★；水瓶座：★★佛指舍利（一个金骨和结仇的十二星座组合：是从前的好，过去的爱一谈恋爱就变白痴的星、小米汤、苹果水、胡	opin	
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9186830081644569
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main 刚刚预约了 ，它是5.7英寸大屏旗舰机，高通骁龙801处理器，配合3GB内存，玩游戏特别爽，还支持双卡双待，可同时支持移动、联通4G，不必再使用两部手机，碉堡了	opin	
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9881451569818666
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main 分享自健康之路-小米《身体奇痒无比或是癌症信号》 - 身上“痒”，人们常觉得是不爱干净闹的，觉得没啥大不了，可是，如果有时候痒到睡不着觉，那么，这种痒就不正常了	opin	
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.891198835259175
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main 聚划算女神节巨献，每小时20台小米4，连续72小时抢不停：	opin	
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8763538584530847
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main 刚刚预约了  ，喜欢它录音室级高保真音质输出，采用高档HiFi设备上使用的专业系统，听歌如临现场，性能也超好，1300万像素相机，高通801处理器，还能双卡双待，双4G，2299元起，3月10日开放购买，希望买到，预约地址	opin	
2015-03-12 00:58:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.992076623340516
2015-03-12 00:58:38, INFO, cn.edu.jnu.ie.nlp.Classifier, main 小米之家有小米耳麦体验吗	opin	
2015-03-12 00:58:38, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8770397901289387
2015-03-12 00:58:38, INFO, cn.edu.jnu.ie.nlp.Classifier, main 刚刚听说小米发布了5.7英寸大屏旗舰机，不仅机身超薄，而且屏幕效果超好，阳光下依然能看清屏幕，性能还很出色，支持双卡双待，一部手机可支持移动、联通4G，太棒了	opin	
2015-03-12 00:58:38, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9930652957310176
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main 喜欢用手机随时拍下身边的风景，刚听说  有1300万像素防抖镜头，拍摄夜景照片都是专业级的，还支持双卡双待，双4G，可以随时分享照片，5.7英寸大屏，好看又好用，2299元起，3月10日开放购买，一定要入手，预约地址	opin	
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9861713766847443
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main 小米手环的待机表现还不错，49天哦~	opin	
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8930538165274015
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main 武汉移动（天猫店）里卖的小米手机是真品吗	opin	
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8893741429822675
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main 小米note duang duang的	noop	
2015-03-12 00:58:39, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.8198586017376699
2015-03-12 00:58:40, INFO, cn.edu.jnu.ie.nlp.Classifier, main 这种教育出来的人特别适合中兴这种国企	opin	
2015-03-12 00:58:40, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9814921534492392
2015-03-12 00:58:40, INFO, cn.edu.jnu.ie.nlp.Classifier, main 然后就没有然后了	opin	
2015-03-12 00:58:40, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.85889980276281
2015-03-12 00:58:40, INFO, cn.edu.jnu.ie.nlp.Classifier, main 经层层转包，施工队只拿到480/m2，无利可图，靠偷工减料建豆腐渣工程，无抗震动力，随时可能造成象宁波奉化锦屏街道居敬小区房毁人亡的事件，陈元青等党政干部却发了大财	opin	
2015-03-12 00:58:40, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9537519379956618
2015-03-13 10:54:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main 三星旗舰Galaxy S6屏幕大缺陷：触摸失灵、偏移：当手指的触摸操作靠近屏幕边框时，其屏幕传感器突然出现偶尔失灵的情况，勉强可以识别触摸操作，屏幕边缘则根本无法触到，或者说完全没反应。http://t.cn/Rw3Zjl9	opin	
2015-03-13 10:54:37, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9865027549076312
2015-03-13 10:54:38, INFO, cn.edu.jnu.ie.nlp.Classifier, main 三星旗舰Galaxy S6屏幕大缺陷：触摸失灵、偏移：当手指的触摸操作靠近屏幕边框时，其屏幕传感器突然出现偶尔失灵的情况，勉强可以识别触摸操作，屏幕边缘则根本无法触到，或者说完全没反应。http://t.cn/Rw3Zjl9	opin	
2015-03-13 10:54:38, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9865027549076312
2015-03-13 10:54:50, INFO, cn.edu.jnu.ie.nlp.Classifier, main 三星旗舰Galaxy S6屏幕大缺陷：触摸失灵、偏移：当手指的触摸操作靠近屏幕边框时，其屏幕传感器突然出现偶尔失灵的情况，勉强可以识别触摸操作，屏幕边缘则根本无法触到，或者说完全没反应。http://t.cn/Rw3Zjl9	opin	
2015-03-13 10:54:50, INFO, cn.edu.jnu.ie.nlp.Classifier, main prob = 0.9865027549076312
2015-03-25 14:38:11, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main Success! add url:	http://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1
2015-03-25 14:38:11, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main Success! add url:	http://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1
2015-04-01 14:35:52, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the1 time****
2015-04-01 14:35:52, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the1 time****
2015-04-01 14:35:55, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the1 time****
2015-04-01 14:35:55, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the1 time****
2015-04-01 14:35:56, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the2 time****
2015-04-01 14:35:56, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the2 time****
2015-04-01 14:35:58, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the3 time****
2015-04-01 14:35:58, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the3 time****
2015-04-01 14:35:59, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the4 time****
2015-04-01 14:35:59, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****124.88.67.13:82is reconnecting the4 time****
2015-04-01 14:36:02, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the1 time****
2015-04-01 14:36:02, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the1 time****
2015-04-01 14:36:03, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the2 time****
2015-04-01 14:36:03, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the2 time****
2015-04-01 14:36:04, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the3 time****
2015-04-01 14:36:04, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the3 time****
2015-04-01 14:36:06, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the4 time****
2015-04-01 14:36:06, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:80is reconnecting the4 time****
2015-04-01 14:36:09, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the1 time****
2015-04-01 14:36:09, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the1 time****
2015-04-01 14:36:10, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the2 time****
2015-04-01 14:36:10, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the2 time****
2015-04-01 14:36:12, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the3 time****
2015-04-01 14:36:12, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the3 time****
2015-04-01 14:36:15, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the1 time****
2015-04-01 14:36:15, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the1 time****
2015-04-01 14:36:16, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the2 time****
2015-04-01 14:36:16, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the2 time****
2015-04-01 14:36:17, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the3 time****
2015-04-01 14:36:17, INFO, cn.edu.jnu.ie.crawl.ProxyIP, main ****122.96.59.106:843is reconnecting the3 time****
2015-04-01 14:36:19, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main Success! add url:	http://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1
2015-04-01 14:36:19, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main Success! add url:	http://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1
2015-04-01 14:36:22, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main Success! add url:	http://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-24-00%3A2015-03-01-00%26nodup%3D1
2015-04-01 14:36:22, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main Success! add url:	http://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-24-00%3A2015-03-01-00%26nodup%3D1
2015-04-01 14:36:22, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D1****
2015-04-01 14:36:22, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D1****
2015-04-01 14:36:24, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D1****
2015-04-01 14:36:24, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D1****
2015-04-01 14:36:25, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D2****
2015-04-01 14:36:25, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D2****
2015-04-01 14:36:27, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D3****
2015-04-01 14:36:27, INFO, cn.edu.jnu.ie.crawl.WeiboSearchPageCrawler, main ****Start gettinghttp://s.weibo.com/weibo/%E5%8D%8E%E4%B8%BA+%E8%8D%A3%E8%80%80+%E4%B8%8D%E9%94%99%26xsort%3Dtime%26timescope%3Dcustom%3A2015-02-19-00%3A2015-02-24-00%26nodup%3D1%26page%3D3****
2015-04-01 15:11:58, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:11:58, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:13:41, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:13:41, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:14:19, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:14:19, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:14:44, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:14:44, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:15:15, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:15:15, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:18:01, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:18:01, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:34:02, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
2015-04-01 15:34:02, ERROR, cn.edu.jnu.ie.crawl.ProxyIP, main Configuration File conf/crawl.properties Not Exits!
